trip_id,driver_id,driver_name,origin,destination,distance_km,pickup_time,delivery_time,actual_delivery_time,status,fuel_cost,driver_pay,maintenance_cost,toll_cost,load_value,profit_margin,vehicle_id,vehicle_type,violation_count,speeding_incidents,gps_start_lat,gps_start_lon,gps_end_lat,gps_end_lon,weather_condition
3255,118,Driver_118,Atlanta,Seattle,1695.78,2025-08-27 04:03:13.089869,2025-08-31 02:03:13.089869,2025-08-31 04:25:13.089869,Scheduled,718.33,546.29,145.39,50.44,3314.15,1853.7,241,18-wheeler,0,0,30.1551,-76.179984,35.529592,-81.741034,Sunny
3256,107,Driver_107,Seattle,Boston,1342.94,2025-08-28 04:03:13.089938,2025-08-29 21:03:13.089938,2025-08-29 23:06:13.089938,Delivered,380.81,789.82,226.8,64.77,2608.22,1146.02,224,Truck,2,2,41.926051,-91.707772,40.910467,-73.031469,Rain
3257,147,Driver_147,Dallas,New York,946.13,2025-08-28 12:03:13.089972,2025-09-01 18:03:13.089972,2025-09-01 19:14:13.089972,Delivered,261.97,565.58,258.61,11.65,2185.9,1088.09,218,Truck,0,0,34.895174,-90.880012,27.563566,-97.888072,Cloudy
3258,115,Driver_115,New York,Dallas,1335.92,2025-08-27 15:03:13.090014,2025-08-31 16:03:13.090014,2025-08-31 15:50:13.090014,Delivered,370.23,694.26,130.88,69.35,2736.91,1472.19,228,18-wheeler,1,1,25.240261,-81.673099,28.528103,-97.201099,Snow
3259,134,Driver_134,Chicago,Seattle,794.82,2025-08-27 13:03:13.090060,2025-08-31 03:03:13.090060,2025-08-31 03:55:13.090060,Delayed,375.66,365.1,60.29,48.48,1681.93,832.4,247,Truck,0,0,41.675558,-76.428138,39.542542,-105.031962,Cloudy
3260,111,Driver_111,Los Angeles,Atlanta,245.75,2025-08-26 12:03:13.090094,2025-08-27 16:03:13.090094,2025-08-27 18:42:13.090094,Delivered,78.21,140.63,127.76,75.57,455.57,33.4,249,Truck,0,0,40.4253,-90.725205,33.71799,-90.199822,Cloudy
3261,146,Driver_146,Los Angeles,Boston,722.78,2025-08-28 01:03:13.090144,2025-08-29 14:03:13.090144,2025-08-29 13:59:13.090144,Delivered,373.0,360.91,98.2,63.45,1285.38,389.82,232,Truck,0,0,30.961875,-80.415344,35.873021,-96.669582,Snow
3262,104,Driver_104,Miami,Dallas,1380.42,2025-08-27 08:03:13.090179,2025-08-31 23:03:13.090179,2025-09-01 00:07:13.090179,Delivered,582.01,593.97,156.4,23.0,2532.18,1176.8,245,Truck,0,0,38.204189,-100.020571,34.497323,-112.294439,Cloudy
3263,117,Driver_117,Seattle,Chicago,367.42,2025-08-26 19:03:13.090214,2025-08-29 14:03:13.090214,2025-08-29 14:43:13.090214,In Transit,100.15,156.24,152.79,23.01,613.23,181.04,213,Van,3,3,41.614767,-90.854229,33.055563,-79.994006,Rain
3264,131,Driver_131,Boston,Atlanta,221.73,2025-08-26 10:03:13.090247,2025-08-30 06:03:13.090247,2025-08-30 05:48:13.090247,Delivered,84.31,70.23,95.38,89.64,441.53,101.97,204,Truck,0,0,36.476133,-78.180606,39.372612,-84.663373,Snow
3265,137,Driver_137,Los Angeles,Seattle,2145.6,2025-08-27 20:03:13.090281,2025-08-30 07:03:13.090281,2025-08-30 06:33:13.090281,Delivered,757.69,1221.7,279.03,94.77,4198.84,1845.65,246,Truck,3,3,32.839299,-103.523165,31.531845,-75.73849,Cloudy
3266,119,Driver_119,Miami,Denver,2084.93,2025-08-28 06:03:13.090317,2025-08-31 01:03:13.090317,2025-08-31 02:30:13.090317,Delivered,816.96,779.47,276.03,72.35,3622.33,1677.52,224,Truck,2,2,33.67887,-111.447339,40.535779,-94.802147,Cloudy
3267,119,Driver_119,Houston,Dallas,435.98,2025-08-28 01:03:13.090350,2025-09-01 04:03:13.090350,2025-09-01 05:00:13.090350,Delivered,167.6,198.56,95.79,15.0,1004.32,527.37,225,18-wheeler,0,0,35.706138,-95.854045,27.564496,-100.364596,Snow
3268,116,Driver_116,New York,Atlanta,2353.57,2025-08-26 11:03:13.090386,2025-08-30 20:03:13.090386,2025-08-30 20:27:13.090386,Delivered,658.63,1286.84,182.15,79.81,3865.24,1657.81,224,Truck,1,1,39.097405,-111.33408,40.751901,-115.260713,Sunny
3269,131,Driver_131,Dallas,Atlanta,662.85,2025-08-28 00:03:13.090419,2025-09-01 22:03:13.090419,2025-09-02 01:01:13.090419,Delivered,381.2,311.38,104.66,69.93,1465.57,598.4,210,Van,2,2,40.173766,-87.215154,27.721372,-85.781171,Sunny
3270,116,Driver_116,Seattle,Dallas,2189.88,2025-08-26 13:03:13.090467,2025-08-30 05:03:13.090467,2025-08-30 06:21:13.090467,Delivered,571.43,980.88,114.08,89.46,4480.68,2724.83,214,Truck,0,0,41.024567,-99.876069,33.231443,-108.797196,Sunny
3271,129,Driver_129,Atlanta,Seattle,1577.17,2025-08-27 06:03:13.090501,2025-08-30 20:03:13.090501,2025-08-30 22:23:13.090501,In Transit,839.8,944.04,166.9,97.22,3736.55,1688.59,246,Truck,2,2,40.864274,-113.349695,27.410094,-90.189977,Cloudy
3272,134,Driver_134,Denver,Los Angeles,1763.04,2025-08-27 10:03:13.090536,2025-08-28 15:03:13.090536,2025-08-28 16:14:13.090536,In Transit,610.56,727.45,200.25,17.69,2876.93,1320.98,240,18-wheeler,3,3,26.226577,-87.618206,34.00991,-93.158833,Snow
3273,127,Driver_127,Boston,Dallas,2395.46,2025-08-26 15:03:13.090586,2025-08-29 11:03:13.090586,2025-08-29 11:19:13.090586,Scheduled,1294.57,1382.16,226.46,73.27,4325.46,1349.0,246,Truck,0,0,36.305499,-101.276819,37.831739,-74.0156,Snow
3274,140,Driver_140,Boston,Houston,988.02,2025-08-26 11:03:13.090623,2025-08-29 01:03:13.090623,2025-08-29 03:28:13.090623,In Transit,569.4,463.36,71.46,55.42,2377.55,1217.91,238,Van,0,0,41.666084,-92.272796,30.784487,-94.620975,Cloudy
3275,137,Driver_137,Houston,New York,1923.54,2025-08-27 02:03:13.090655,2025-08-30 08:03:13.090655,2025-08-30 08:12:13.090655,Delivered,732.33,639.09,51.98,93.02,3232.9,1716.48,246,Truck,1,1,41.995015,-107.55108,38.648102,-79.670206,Rain
3276,150,Driver_150,Seattle,New York,1817.41,2025-08-27 22:03:13.090689,2025-09-01 00:03:13.090689,2025-09-01 01:34:13.090689,Delivered,579.86,611.56,268.73,52.86,3538.64,2025.63,201,Truck,0,0,39.34063,-88.251952,32.482133,-86.686763,Snow
3277,144,Driver_144,Denver,Atlanta,2027.26,2025-08-27 12:03:13.090721,2025-08-28 16:03:13.090721,2025-08-28 18:46:13.090721,Delivered,567.64,813.85,270.55,44.03,4790.26,3094.19,207,Van,0,0,40.181096,-78.7605,28.142397,-73.65201,Rain
3278,122,Driver_122,Houston,Miami,1671.58,2025-08-29 03:03:13.090757,2025-08-31 08:03:13.090757,2025-08-31 09:36:13.090757,Scheduled,523.27,722.49,150.03,28.04,4035.36,2611.53,203,Van,0,0,37.115386,-77.036822,28.038087,-83.994641,Snow
3279,131,Driver_131,New York,Miami,840.15,2025-08-26 21:03:13.090801,2025-08-30 23:03:13.090801,2025-08-30 23:36:13.090801,Delivered,280.2,270.11,259.35,25.46,1697.21,862.09,236,18-wheeler,0,0,36.357699,-105.355205,35.276248,-99.238803,Sunny
3280,111,Driver_111,Denver,Chicago,2463.21,2025-08-28 05:03:13.090834,2025-08-29 17:03:13.090834,2025-08-29 17:04:13.090834,Scheduled,940.59,1398.71,125.72,14.96,5871.1,3391.12,221,18-wheeler,1,1,35.795138,-109.419888,26.464616,-107.380259,Sunny
3281,128,Driver_128,Seattle,Houston,765.29,2025-08-27 14:03:13.090867,2025-08-30 17:03:13.090867,2025-08-30 17:32:13.090867,In Transit,270.86,340.24,262.85,92.87,1477.89,511.07,224,Truck,0,0,32.172297,-108.724387,31.159175,-97.690532,Snow
3282,114,Driver_114,Miami,Atlanta,1520.73,2025-08-27 04:03:13.090900,2025-08-31 16:03:13.090900,2025-08-31 16:33:13.090900,In Transit,662.32,783.61,121.1,35.72,3441.25,1838.5,221,18-wheeler,0,0,40.304891,-86.197299,32.28141,-72.525222,Snow
3283,112,Driver_112,Houston,Chicago,553.47,2025-08-26 15:03:13.090940,2025-08-31 04:03:13.090940,2025-08-31 05:59:13.090940,Delivered,280.18,303.84,137.99,69.24,1028.64,237.39,211,Van,0,0,37.704825,-93.895341,31.118824,-85.013019,Rain
3284,141,Driver_141,Dallas,Miami,2016.43,2025-08-27 14:03:13.090981,2025-08-30 06:03:13.090981,2025-08-30 06:42:13.090981,Delayed,848.18,1002.97,105.93,78.64,5011.12,2975.4,218,Truck,0,0,38.350827,-91.518009,34.870955,-89.426806,Rain
3285,118,Driver_118,Los Angeles,New York,441.68,2025-08-27 03:03:13.091017,2025-08-30 19:03:13.091017,2025-08-30 20:50:13.091017,Scheduled,182.09,234.85,71.95,76.23,694.42,129.3,210,Van,1,1,25.143468,-90.588174,36.338309,-100.567763,Cloudy
3286,123,Driver_123,Seattle,Atlanta,1936.24,2025-08-28 16:03:13.091051,2025-08-31 12:03:13.091051,2025-08-31 12:03:13.091051,In Transit,597.1,1124.21,85.92,67.28,3374.15,1499.64,229,18-wheeler,0,0,25.36318,-119.827973,38.11118,-118.764864,Sunny
3287,133,Driver_133,Atlanta,Boston,1538.94,2025-08-26 14:03:13.091095,2025-08-30 15:03:13.091095,2025-08-30 17:26:13.091095,In Transit,481.32,469.04,71.79,31.32,3149.3,2095.83,209,Truck,0,0,39.089346,-107.940384,25.445588,-73.342677,Cloudy
3288,139,Driver_139,Los Angeles,Boston,2367.15,2025-08-27 20:03:13.091138,2025-09-01 00:03:13.091138,2025-09-01 02:36:13.091138,In Transit,774.2,1092.53,152.21,98.46,5125.83,3008.43,237,Van,0,0,41.317081,-94.48666,31.435016,-78.396043,Cloudy
3289,125,Driver_125,Houston,Miami,1761.41,2025-08-29 07:03:13.091204,2025-09-02 23:03:13.091204,2025-09-03 00:46:13.091204,Delivered,659.42,599.36,194.22,69.57,2900.79,1378.22,213,Van,0,0,41.434037,-115.433421,37.888339,-70.639609,Snow
3290,121,Driver_121,Atlanta,Dallas,793.67,2025-08-26 14:03:13.091239,2025-08-30 07:03:13.091239,2025-08-30 09:39:13.091239,Scheduled,320.65,359.73,265.19,90.57,1662.13,625.99,235,Truck,0,0,33.311637,-95.171178,26.956388,-77.624326,Cloudy
3291,140,Driver_140,Denver,Seattle,2492.89,2025-08-28 05:03:13.091271,2025-08-29 06:03:13.091271,2025-08-29 07:09:13.091271,Delivered,973.14,1006.02,284.72,39.76,6157.34,3853.7,241,18-wheeler,0,0,30.043523,-93.831,32.537922,-107.822065,Rain
3292,117,Driver_117,Miami,Dallas,1989.35,2025-08-28 16:03:13.091305,2025-09-01 11:03:13.091305,2025-09-01 12:40:13.091305,Delivered,766.26,1054.58,118.61,83.69,4742.25,2719.11,227,Van,0,0,36.874195,-86.259525,28.096135,-80.477245,Snow
3293,115,Driver_115,Miami,Los Angeles,2070.7,2025-08-27 16:03:13.091339,2025-08-30 23:03:13.091339,2025-08-31 00:11:13.091339,Delivered,816.27,789.46,154.75,21.55,4618.3,2836.27,235,Truck,3,3,39.853049,-107.337765,28.888905,-102.943383,Cloudy
3294,139,Driver_139,Miami,Chicago,2280.08,2025-08-28 00:03:13.091375,2025-09-01 23:03:13.091375,2025-09-02 01:28:13.091375,Delayed,986.3,1224.57,229.36,95.43,3822.82,1287.16,224,Truck,1,1,33.293837,-77.92087,38.366013,-88.758943,Sunny
3295,120,Driver_120,Denver,Houston,2239.36,2025-08-29 06:03:13.091411,2025-09-02 07:03:13.091411,2025-09-02 06:54:13.091411,Delivered,878.45,1034.71,82.99,14.38,4696.32,2685.79,246,Truck,1,1,27.508052,-117.044048,29.752647,-84.719889,Rain
3296,141,Driver_141,Chicago,Atlanta,1246.63,2025-08-26 14:03:13.091444,2025-08-29 06:03:13.091444,2025-08-29 08:08:13.091444,Delivered,632.87,537.2,50.37,68.17,2096.49,807.88,211,Van,1,1,33.285253,-86.862326,32.773535,-89.836158,Rain
3297,138,Driver_138,Boston,Houston,621.13,2025-08-29 00:03:13.091477,2025-08-31 03:03:13.091477,2025-08-31 05:30:13.091477,Delivered,261.05,280.53,220.48,59.6,1372.51,550.85,238,Van,2,2,31.950326,-106.962823,36.631952,-106.143753,Sunny
3298,105,Driver_105,Seattle,Boston,2126.87,2025-08-27 19:03:13.091513,2025-08-30 01:03:13.091513,2025-08-30 00:34:13.091513,In Transit,825.15,1015.5,226.26,57.7,4822.15,2697.54,244,Van,0,0,41.864808,-92.26608,36.766597,-78.126971,Cloudy
3299,113,Driver_113,Los Angeles,Denver,2222.48,2025-08-27 14:03:13.091562,2025-08-31 23:03:13.091562,2025-08-31 22:37:13.091562,Delivered,929.18,668.53,287.59,21.9,3820.64,1913.44,209,Truck,1,1,26.123108,-113.326145,36.223213,-118.049385,Cloudy
3300,123,Driver_123,New York,Seattle,1831.79,2025-08-26 10:03:13.091596,2025-08-27 13:03:13.091596,2025-08-27 15:39:13.091596,In Transit,646.99,715.75,197.97,77.67,3455.47,1817.09,225,18-wheeler,0,0,29.989259,-93.945104,35.014328,-96.512973,Sunny
3301,139,Driver_139,Miami,Seattle,293.95,2025-08-27 17:03:13.091637,2025-08-28 23:03:13.091637,2025-08-29 01:25:13.091637,Delivered,98.33,151.26,157.52,54.13,623.8,162.56,215,Van,0,0,30.024422,-82.026474,26.450858,-112.213572,Sunny
3302,116,Driver_116,Miami,Chicago,1480.45,2025-08-28 12:03:13.091705,2025-09-01 16:03:13.091705,2025-09-01 16:00:13.091705,Delayed,608.93,620.88,179.23,70.77,2381.45,901.64,245,Truck,1,1,33.866827,-111.150457,30.522681,-103.42153,Cloudy
3303,131,Driver_131,Houston,Seattle,2136.98,2025-08-27 05:03:13.091739,2025-08-29 02:03:13.091739,2025-08-29 02:52:13.091739,Scheduled,811.37,1252.45,223.72,67.83,3701.71,1346.34,205,Truck,1,1,29.615504,-79.939926,30.986366,-84.057471,Cloudy
3304,128,Driver_128,Chicago,New York,2308.24,2025-08-28 18:03:13.091773,2025-09-01 02:03:13.091773,2025-09-01 04:07:13.091773,Delayed,623.83,870.51,122.56,23.35,4924.53,3284.28,250,18-wheeler,2,2,31.632883,-105.502713,28.019059,-87.534033,Rain
3305,141,Driver_141,Chicago,New York,1539.85,2025-08-27 19:03:13.091810,2025-09-01 09:03:13.091810,2025-09-01 10:27:13.091810,Delivered,584.01,601.27,91.59,12.96,2890.99,1601.16,230,Van,0,0,26.523139,-85.616289,35.913818,-76.359442,Rain
3306,149,Driver_149,Atlanta,Seattle,508.0,2025-08-28 19:03:13.091855,2025-09-01 09:03:13.091855,2025-09-01 09:40:13.091855,Delivered,208.31,193.99,259.27,19.65,1035.63,354.41,246,Truck,0,0,33.187036,-80.742961,32.633745,-70.518151,Cloudy
3307,107,Driver_107,Atlanta,Los Angeles,2299.97,2025-08-28 21:03:13.091904,2025-09-01 18:03:13.091904,2025-09-01 17:35:13.091904,Delivered,889.58,1263.58,245.25,97.11,3863.07,1367.55,242,Van,0,0,27.809585,-77.322798,36.381152,-79.327332,Snow
3308,123,Driver_123,Seattle,Miami,312.46,2025-08-29 04:03:13.091938,2025-08-31 03:03:13.091938,2025-08-31 03:36:13.091938,Scheduled,127.36,154.07,65.2,25.38,616.64,244.63,249,Truck,0,0,34.012745,-85.868259,30.110634,-93.899144,Sunny
3309,145,Driver_145,Los Angeles,Atlanta,639.6,2025-08-28 18:03:13.091972,2025-08-31 02:03:13.091972,2025-08-31 03:23:13.091972,Delivered,251.66,368.84,229.4,43.01,1204.42,311.51,223,18-wheeler,1,1,27.15354,-81.800871,33.495163,-117.999636,Sunny
3310,101,Driver_101,Boston,Miami,740.45,2025-08-27 21:03:13.092018,2025-08-30 06:03:13.092018,2025-08-30 08:12:13.092018,Delivered,341.66,364.09,115.22,57.98,1543.88,664.93,220,18-wheeler,0,0,36.126613,-95.712153,38.177334,-102.688335,Sunny
3311,132,Driver_132,Seattle,Chicago,2436.73,2025-08-26 12:03:13.092053,2025-08-30 22:03:13.092053,2025-08-30 22:29:13.092053,Delivered,926.01,1287.54,269.47,32.19,4993.23,2478.02,216,18-wheeler,0,0,39.620627,-85.560483,41.693801,-93.783194,Sunny
3312,147,Driver_147,Atlanta,New York,1518.84,2025-08-28 06:03:13.092098,2025-08-29 23:03:13.092098,2025-08-29 23:17:13.092098,Delivered,422.55,471.61,240.26,22.13,3144.73,1988.18,204,Truck,2,2,32.019738,-81.430963,28.22934,-82.829878,Rain
3313,124,Driver_124,Miami,Chicago,1069.96,2025-08-27 04:03:13.092134,2025-08-29 09:03:13.092134,2025-08-29 11:56:13.092134,Delivered,598.93,575.24,153.58,82.22,2282.5,872.53,231,18-wheeler,0,0,28.701734,-92.350643,40.953335,-114.368176,Cloudy
3314,145,Driver_145,Miami,New York,1748.75,2025-08-27 06:03:13.092185,2025-08-28 11:03:13.092185,2025-08-28 13:56:13.092185,In Transit,684.75,618.66,98.58,31.35,3209.77,1776.43,225,18-wheeler,0,0,31.746768,-92.20143,35.076464,-119.487373,Cloudy
3315,146,Driver_146,New York,Dallas,1935.1,2025-08-27 11:03:13.092233,2025-09-01 01:03:13.092233,2025-09-01 01:17:13.092233,Delivered,642.14,999.1,244.41,97.09,3906.36,1923.62,210,Van,1,1,28.697603,-107.504816,29.712577,-101.082018,Sunny
3316,149,Driver_149,Denver,Dallas,1284.59,2025-08-28 07:03:13.092289,2025-09-02 01:03:13.092289,2025-09-02 02:29:13.092289,Delayed,465.13,554.31,186.79,64.97,2678.98,1407.78,203,Van,0,0,40.708789,-85.205442,25.668379,-82.358925,Rain
3317,137,Driver_137,Los Angeles,Chicago,1444.24,2025-08-27 19:03:13.092328,2025-08-31 12:03:13.092328,2025-08-31 14:20:13.092328,Delivered,472.67,558.4,91.39,28.09,2443.5,1292.95,242,Van,0,0,36.305376,-104.061181,30.140537,-76.3784,Rain
3318,143,Driver_143,New York,Houston,2019.31,2025-08-28 18:03:13.092361,2025-08-30 15:03:13.092361,2025-08-30 15:49:13.092361,Scheduled,664.89,889.63,139.77,24.19,3334.46,1615.98,204,Truck,1,1,28.301089,-104.193861,32.805194,-78.051146,Rain
3319,140,Driver_140,Los Angeles,New York,1111.37,2025-08-29 04:03:13.092395,2025-09-01 08:03:13.092395,2025-09-01 10:22:13.092395,Delivered,415.4,509.84,238.16,33.02,2651.47,1455.05,241,18-wheeler,0,0,35.90588,-119.674197,40.914834,-87.425474,Sunny
3320,113,Driver_113,Seattle,Atlanta,888.47,2025-08-28 21:03:13.092430,2025-08-31 03:03:13.092430,2025-08-31 05:23:13.092430,In Transit,243.19,365.39,268.41,29.93,1463.2,556.28,205,Truck,1,1,29.827936,-74.392887,27.829728,-90.350135,Sunny
3321,126,Driver_126,Seattle,Dallas,2011.22,2025-08-28 21:03:13.092466,2025-08-30 05:03:13.092466,2025-08-30 06:25:13.092466,Delivered,1071.8,1177.83,57.72,29.56,4951.27,2614.36,224,Truck,0,0,40.162766,-99.421025,32.534614,-80.875074,Cloudy
3322,141,Driver_141,Dallas,Boston,905.28,2025-08-27 18:03:13.092500,2025-08-29 23:03:13.092500,2025-08-30 00:38:13.092500,Delivered,415.43,400.29,60.83,85.51,1983.24,1021.18,210,Van,1,1,33.819185,-71.806661,25.359621,-107.466014,Snow
3323,106,Driver_106,Miami,Houston,1738.25,2025-08-27 02:03:13.092533,2025-08-29 08:03:13.092533,2025-08-29 10:00:13.092533,In Transit,564.57,850.38,98.58,32.02,3941.12,2395.57,210,Van,1,1,30.742654,-88.211081,29.830913,-102.664488,Sunny
3324,143,Driver_143,New York,Houston,763.59,2025-08-29 01:03:13.092566,2025-09-01 22:03:13.092566,2025-09-02 00:50:13.092566,Delivered,270.59,378.21,50.02,10.96,1224.52,514.74,239,18-wheeler,0,0,38.547634,-76.113879,40.428904,-101.288227,Cloudy
3325,133,Driver_133,Denver,Atlanta,206.99,2025-08-28 20:03:13.092615,2025-08-31 14:03:13.092615,2025-08-31 14:38:13.092615,Delivered,88.95,69.83,188.76,95.72,366.87,-76.39,219,Van,0,0,26.423481,-105.653968,25.516886,-110.849491,Snow
3326,101,Driver_101,Dallas,Denver,1071.77,2025-08-28 22:03:13.092655,2025-09-02 03:03:13.092655,2025-09-02 04:56:13.092655,Delivered,381.92,458.78,170.07,76.98,2304.4,1216.65,225,18-wheeler,0,0,35.391927,-100.31693,33.990066,-79.149802,Snow
3327,129,Driver_129,Denver,Seattle,1609.07,2025-08-26 17:03:13.092691,2025-08-28 12:03:13.092691,2025-08-28 14:51:13.092691,Delayed,610.17,917.2,67.51,43.87,2440.09,801.34,244,Van,0,0,30.120626,-86.329448,28.709611,-73.803195,Sunny
3328,132,Driver_132,New York,Dallas,1972.92,2025-08-29 02:03:13.092724,2025-08-30 14:03:13.092724,2025-08-30 14:16:13.092724,In Transit,973.17,757.11,240.29,67.8,3948.45,1910.08,202,18-wheeler,0,0,35.200497,-75.321569,29.208277,-75.088136,Rain
3329,134,Driver_134,Dallas,Boston,809.77,2025-08-28 02:03:13.092777,2025-08-29 11:03:13.092777,2025-08-29 11:32:13.092777,Delivered,321.38,367.8,50.15,42.06,1717.39,936.0,244,Van,0,0,39.176516,-110.521651,36.712502,-94.888175,Sunny
3330,140,Driver_140,Chicago,Houston,898.4,2025-08-26 23:03:13.092811,2025-08-28 10:03:13.092811,2025-08-28 12:56:13.092811,Delivered,344.99,446.85,66.89,69.51,1636.75,708.51,228,18-wheeler,0,0,41.851442,-85.996019,26.034097,-117.862171,Sunny
3331,148,Driver_148,Denver,Miami,1867.77,2025-08-26 08:03:13.092851,2025-08-30 17:03:13.092851,2025-08-30 17:17:13.092851,Delayed,519.49,662.06,131.28,48.64,4347.49,2986.02,216,18-wheeler,0,0,40.324806,-108.842221,28.79188,-81.025112,Sunny
3332,124,Driver_124,Boston,Dallas,1811.92,2025-08-26 23:03:13.092891,2025-08-30 04:03:13.092891,2025-08-30 05:02:13.092891,Delivered,548.97,921.09,280.47,52.21,3601.43,1798.69,217,18-wheeler,1,1,29.745267,-78.02166,31.399468,-103.440272,Rain
3333,132,Driver_132,Denver,Los Angeles,894.7,2025-08-28 05:03:13.092934,2025-09-01 19:03:13.092934,2025-09-01 20:25:13.092934,Delayed,317.58,467.92,221.26,29.16,1822.53,786.61,217,18-wheeler,1,1,29.109707,-108.590731,33.582145,-89.891101,Rain
3334,104,Driver_104,New York,Houston,1018.5,2025-08-26 10:03:13.092976,2025-08-30 23:03:13.092976,2025-08-31 01:31:13.092976,Delivered,525.86,527.85,170.13,82.2,1932.05,626.01,204,Truck,0,0,28.674254,-96.588532,35.481633,-93.276329,Snow
3335,123,Driver_123,Houston,Atlanta,1232.64,2025-08-28 08:03:13.093010,2025-08-31 01:03:13.093010,2025-08-31 02:19:13.093010,Delivered,530.84,498.75,241.27,67.59,2506.9,1168.45,220,18-wheeler,0,0,30.109045,-102.451899,32.413698,-72.275918,Rain
3336,117,Driver_117,Seattle,Dallas,2036.14,2025-08-28 20:03:13.093063,2025-08-31 22:03:13.093063,2025-08-31 21:47:13.093063,Delivered,773.49,714.23,255.03,85.25,4057.18,2229.18,238,Van,1,1,26.83534,-108.393759,37.118761,-90.792032,Sunny
3337,132,Driver_132,Los Angeles,Denver,711.74,2025-08-28 22:03:13.093100,2025-08-30 15:03:13.093100,2025-08-30 15:05:13.093100,Delivered,220.09,419.28,57.0,95.85,1327.06,534.84,224,Truck,0,0,25.475133,-103.458983,40.847161,-108.088807,Snow
3338,149,Driver_149,Seattle,Denver,1563.48,2025-08-28 01:03:13.093136,2025-08-29 04:03:13.093136,2025-08-29 04:46:13.093136,In Transit,745.49,540.38,83.49,92.7,3859.22,2397.16,239,18-wheeler,0,0,39.623001,-119.716368,32.562564,-87.333955,Snow
3339,107,Driver_107,Miami,Los Angeles,2054.17,2025-08-27 03:03:13.093168,2025-08-30 04:03:13.093168,2025-08-30 03:51:13.093168,Delivered,1017.26,1123.47,258.3,85.07,3344.82,860.72,248,18-wheeler,1,1,29.489083,-74.526669,40.926891,-80.906557,Rain
3340,148,Driver_148,Houston,Seattle,499.63,2025-08-26 14:03:13.093205,2025-08-28 18:03:13.093205,2025-08-28 20:37:13.093205,Delayed,214.75,221.66,288.63,91.96,1126.99,309.99,246,Truck,0,0,35.664147,-73.556568,27.643207,-75.213572,Sunny
3341,123,Driver_123,Atlanta,Houston,2369.62,2025-08-28 17:03:13.093251,2025-09-02 16:03:13.093251,2025-09-02 17:07:13.093251,In Transit,1043.95,803.97,83.36,15.87,4301.69,2354.54,239,18-wheeler,0,0,33.363779,-108.470122,27.362892,-71.956661,Cloudy
3342,134,Driver_134,Los Angeles,Denver,651.09,2025-08-27 11:03:13.093296,2025-08-31 01:03:13.093296,2025-08-31 03:39:13.093296,Delivered,205.11,316.14,127.31,83.8,1138.62,406.26,227,Van,0,0,29.268526,-92.2116,36.921851,-73.67331,Snow
3343,134,Driver_134,Boston,Houston,309.43,2025-08-27 16:03:13.093346,2025-08-28 18:03:13.093346,2025-08-28 18:23:13.093346,Delayed,118.93,113.51,237.0,59.89,476.5,-52.83,232,Truck,0,0,25.937457,-106.560343,27.650147,-86.259485,Cloudy
3344,124,Driver_124,Dallas,Seattle,2368.69,2025-08-26 12:03:13.093388,2025-08-28 10:03:13.093388,2025-08-28 10:20:13.093388,Scheduled,1270.82,1391.42,227.71,84.34,5816.28,2841.99,207,Van,0,0,29.213542,-71.823104,26.547381,-85.171626,Sunny
3345,114,Driver_114,New York,Atlanta,534.9,2025-08-27 23:03:13.093421,2025-08-29 23:03:13.093421,2025-08-29 23:46:13.093421,Delayed,245.81,208.25,107.77,11.48,891.66,318.35,223,18-wheeler,0,0,26.554448,-119.0838,37.286105,-112.917967,Sunny
